"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-201451","Signaling by BMP","14","2","0.211","2.3646","1.242","0.205813418050061","0.686526314728414","1","0.711873427583821","1","mav,wit","FBgn0039914,FBgn0024179"
"","REACTOME pathway","R-DME-8956321","Nucleotide salvage","14","2","0.211","2.3646","1.242","0.205813418050061","0.686526314728414","1","0.711873427583821","1","Gs1l,CG3788","FBgn0019982,FBgn0034800"
"","REACTOME pathway","R-DME-429947","Deadenylation of mRNA","15","2","0.211","2.207","1.142","0.228550639829236","0.641017558562278","1","0.716717054998479","1","eIF4E4,eIF4E5","FBgn0035709,FBgn0035823"
"","REACTOME pathway","R-DME-434313","Intracellular metabolism of fatty acids regulates insulin secretion","15","2","0.211","2.207","1.142","0.228550639829236","0.641017558562278","1","0.716717054998479","1","CG3829,Snmp2","FBgn0035091,FBgn0035815"
"","REACTOME pathway","R-DME-622312","Inflammasomes","15","2","0.211","2.207","1.142","0.228550639829236","0.641017558562278","1","0.716717054998479","1","CG1105,CG18747","FBgn0037465,FBgn0042104"
"","REACTOME pathway","R-DME-844456","The NLRP3 inflammasome","15","2","0.211","2.207","1.142","0.228550639829236","0.641017558562278","1","0.716717054998479","1","CG1105,CG18747","FBgn0037465,FBgn0042104"
"","REACTOME pathway","R-DME-1614635","Sulfur amino acid metabolism","16","2","0.211","2.069","1.049","0.251441856501528","0.599562425398873","1","0.754268471142982","1","Adi1,Sam-S","FBgn0052068,FBgn0005278"
"","REACTOME pathway","R-DME-109704","PI3K Cascade","17","2","0.211","1.9473","0.961","0.274385589347679","0.561638701387761","1","0.754268471142982","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-1169408","ISG15 antiviral mechanism","17","2","0.211","1.9473","0.961","0.274385589347679","0.561638701387761","1","0.754268471142982","1","eIF4E4,eIF4E5","FBgn0035709,FBgn0035823"
"","REACTOME pathway","R-DME-1236973","Cross-presentation of particulate exogenous antigens (phagosomes)","17","2","0.211","1.9473","0.961","0.274385589347679","0.561638701387761","1","0.754268471142982","1","CG3829,Snmp2","FBgn0035091,FBgn0035815"
"","REACTOME pathway","R-DME-197264","Nicotinamide salvaging","17","2","0.211","1.9473","0.961","0.274385589347679","0.561638701387761","1","0.754268471142982","1","Naprt,Naxd","FBgn0031589,FBgn0036848"
"","REACTOME pathway","R-DME-5627123","RHO GTPases activate PAKs","17","2","0.211","1.9473","0.961","0.274385589347679","0.561638701387761","1","0.754268471142982","1","sqh,CG17237","FBgn0003514,FBgn0031410"
"","REACTOME pathway","R-DME-111933","Calmodulin induced events","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","Ac3,CG12069","FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-111996","Ca-dependent events","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","Ac3,CG12069","FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-111997","CaM pathway","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","Ac3,CG12069","FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-112399","IRS-mediated signalling","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-1169410","Antiviral mechanism by IFN-stimulated genes","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","eIF4E4,eIF4E5","FBgn0035709,FBgn0035823"
"","REACTOME pathway","R-DME-186763","Downstream signal transduction","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-2428928","IRS-related events triggered by IGF1R","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-8956319","Nucleotide catabolism","18","2","0.211","1.8391","0.879","0.297292035520732","0.526816725425837","1","0.762999968364125","1","CG3788,pyd3","FBgn0034800,FBgn0037513"
"","REACTOME pathway","R-DME-1489509","DAG and IP3 signaling","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","Ac3,CG12069","FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","CG1105,CG18747","FBgn0037465,FBgn0042104"
"","REACTOME pathway","R-DME-186797","Signaling by PDGF","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","Fatp3,CG10863","FBgn0034999,FBgn0027552"
"","REACTOME pathway","R-DME-2404192","Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-2428924","IGF1R signaling cascade","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-74751","Insulin receptor signalling cascade","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-8877627","Vitamin E","19","2","0.211","1.7423","0.801","0.320082030072257","0.494738707172726","1","0.762999968364125","1","CG3823,CG5958","FBgn0029863,FBgn0031913"
"","REACTOME pathway","R-DME-202733","Cell surface interactions at the vascular wall","20","2","0.211","1.6552","0.727","0.342686090574281","0.46510352296853","1","0.798645221289045","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-1834949","Cytosolic sensors of pathogen-associated DNA","21","2","0.211","1.5764","0.657","0.365043538161464","0.437655334843129","1","0.81597967353739","1","Rhau,key","FBgn0032883,FBgn0041205"
"","REACTOME pathway","R-DME-445355","Smooth Muscle Contraction","21","2","0.211","1.5764","0.657","0.365043538161464","0.437655334843129","1","0.81597967353739","1","sqh,CG17237","FBgn0003514,FBgn0031410"
"","REACTOME pathway","R-DME-192105","Synthesis of bile acids and bile salts","22","2","0.211","1.5047","0.589","0.387101689261536","0.412174933472151","1","0.822111348801903","1","Fatp3,CG10863","FBgn0034999,FBgn0027552"
"","REACTOME pathway","R-DME-1483166","Synthesis of PA","23","2","0.211","1.4393","0.525","0.408815112694646","0.388473057984459","1","0.822111348801903","1","Gpdh1,Agpat2","FBgn0001128,FBgn0026718"
"","REACTOME pathway","R-DME-189200","Cellular hexose transport","23","2","0.211","1.4393","0.525","0.408815112694646","0.388473057984459","1","0.822111348801903","1","CG10960,CG1213","FBgn0036316,FBgn0037387"
"","REACTOME pathway","R-DME-2132295","MHC class II antigen presentation","23","2","0.211","1.4393","0.525","0.408815112694646","0.388473057984459","1","0.822111348801903","1","CG5863,CG41378","FBgn0038507,FBgn0085638"
"","REACTOME pathway","R-DME-71403","Citric acid cycle (TCA cycle)","23","2","0.211","1.4393","0.525","0.408815112694646","0.388473057984459","1","0.822111348801903","1","Mdh2,SdhD","FBgn0262559,FBgn0039112"
"","REACTOME pathway","R-DME-9010553","Regulation of expression of SLITs and ROBOs","23","2","0.211","1.4393","0.525","0.408815112694646","0.388473057984459","1","0.822111348801903","1","DIP-zeta,Usp20-33","FBgn0051708,FBgn0033916"
"","REACTOME pathway","R-DME-6805567","Keratinization","24","2","0.211","1.3793","0.464","0.430144947205949","0.366385174270798","1","0.822111348801903","1","CG2772,Lip2","FBgn0031533,FBgn0024740"
"","REACTOME pathway","R-DME-6809371","Formation of the cornified envelope","24","2","0.211","1.3793","0.464","0.430144947205949","0.366385174270798","1","0.822111348801903","1","CG2772,Lip2","FBgn0031533,FBgn0024740"
"","REACTOME pathway","R-DME-913531","Interferon Signaling","24","2","0.211","1.3793","0.464","0.430144947205949","0.366385174270798","1","0.822111348801903","1","eIF4E4,eIF4E5","FBgn0035709,FBgn0035823"
"","REACTOME pathway","R-DME-156590","Glutathione conjugation","25","2","0.211","1.3242","0.405","0.451058274852605","0.345767345456903","1","0.841967093661871","1","GstT4,GstT3","FBgn0030484,FBgn0031117"
"","REACTOME pathway","R-DME-5683826","Surfactant metabolism","25","2","0.211","1.3242","0.405","0.451058274852605","0.345767345456903","1","0.841967093661871","1","GATAe,CG5863","FBgn0038391,FBgn0038507"
"","REACTOME pathway","R-DME-5365859","RA biosynthesis pathway","27","2","0.211","1.2261","0.294","0.491530051975956","0.308449924406941","1","0.843256063523149","1","Ldsdh1,CG10863","FBgn0029994,FBgn0027552"
"","REACTOME pathway","R-DME-140837","Intrinsic Pathway of Fibrin Clot Formation","28","2","0.211","1.1823","0.242","0.511047441769249","0.291538781387359","1","0.850867647894162","1","Spn43Aa,Spn55B","FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-140877","Formation of Fibrin Clot (Clotting Cascade)","28","2","0.211","1.1823","0.242","0.511047441769249","0.291538781387359","1","0.850867647894162","1","Spn43Aa,Spn55B","FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-389661","Glyoxylate metabolism and glycine degradation","28","2","0.211","1.1823","0.242","0.511047441769249","0.291538781387359","1","0.850867647894162","1","Got2,CG17691","FBgn0001125,FBgn0039993"
"","REACTOME pathway","R-DME-8854214","TBC/RABGAPs","28","2","0.211","1.1823","0.242","0.511047441769249","0.291538781387359","1","0.850867647894162","1","TBC1D16,key","FBgn0032249,FBgn0041205"
"","REACTOME pathway","R-DME-194068","Bile acid and bile salt metabolism","29","2","0.211","1.1415","0.191","0.530065279323783","0.275670642277884","1","0.869091803155239","1","Fatp3,CG10863","FBgn0034999,FBgn0027552"
"","REACTOME pathway","R-DME-416476","G alpha (q) signalling events","29","2","0.211","1.1415","0.191","0.530065279323783","0.275670642277884","1","0.869091803155239","1","Plc21C,Dgk","FBgn0004611,FBgn0085390"
"","REACTOME pathway","R-DME-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","29","2","0.211","1.1415","0.191","0.530065279323783","0.275670642277884","1","0.869091803155239","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-194002","Glucocorticoid biosynthesis","30","2","0.211","1.1035","0.142","0.5485726383544","0.260765857883594","1","0.881445956394432","1","Spn43Aa,Spn55B","FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-3301854","Nuclear Pore Complex (NPC) Disassembly","30","2","0.211","1.1035","0.142","0.5485726383544","0.260765857883594","1","0.881445956394432","1","Nup54,Sec13","FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-4085377","SUMOylation of SUMOylation proteins","30","2","0.211","1.1035","0.142","0.5485726383544","0.260765857883594","1","0.881445956394432","1","Nup54,Sec13","FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-376176","Signaling by ROBO receptors","31","2","0.211","1.0679","0.095","0.566561731738937","0.246752763129887","1","0.894862784115778","1","DIP-zeta,Usp20-33","FBgn0051708,FBgn0033916"
"","REACTOME pathway","R-DME-913709","O-linked glycosylation of mucins","31","2","0.211","1.0679","0.095","0.566561731738937","0.246752763129887","1","0.894862784115778","1","Pgant2,CG10000","FBgn0031530,FBgn0039596"
"","REACTOME pathway","R-DME-5578749","Transcriptional regulation by small RNAs","32","2","0.211","1.0345","0.049","0.584027572805852","0.233566648718498","1","0.909112800078508","1","Nup54,Sec13","FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-432722","Golgi Associated Vesicle Biogenesis","33","2","0.211","1.0032","0.005","0.60096766602085","0.221148893798394","1","0.925558335046147","1","CG9132,Snx1","FBgn0030791,FBgn0031534"
"","REACTOME pathway","R-DME-199418","Negative regulation of the PI3K/AKT network","34","2","0.211","0.9737","-0.038","0.617381724762328","0.209446230299899","1","0.936092579779409","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-4551638","SUMOylation of chromatin organization proteins","34","2","0.211","0.9737","-0.038","0.617381724762328","0.209446230299899","1","0.936092579779409","1","Nup54,Sec13","FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-193704","p75 NTR receptor-mediated signalling","36","2","0.211","0.9196","-0.121","0.648640116225115","0.187996195169002","1","0.936092579779409","1","CG8852,pbl","FBgn0031548,FBgn0003041"
"","REACTOME pathway","R-DME-5362517","Signaling by Retinoic Acid","36","2","0.211","0.9196","-0.121","0.648640116225115","0.187996195169002","1","0.936092579779409","1","Ldsdh1,CG10863","FBgn0029994,FBgn0027552"
"","REACTOME pathway","R-DME-2995410","Nuclear Envelope (NE) Reassembly","37","2","0.211","0.8947","-0.161","0.663492717816099","0.178163839385288","1","0.937020734687268","1","Sirt2,Sec13","FBgn0038788,FBgn0024509"
"","REACTOME pathway","R-DME-75105","Fatty acyl-CoA biosynthesis","37","2","0.211","0.8947","-0.161","0.663492717816099","0.178163839385288","1","0.937020734687268","1","CG31141,Fatp3","FBgn0051141,FBgn0034999"
"","REACTOME pathway","R-DME-8943724","Regulation of PTEN gene transcription","37","2","0.211","0.8947","-0.161","0.663492717816099","0.178163839385288","1","0.937020734687268","1","salr,ham","FBgn0000287,FBgn0045852"
"","REACTOME pathway","R-DME-5674135","MAP2K and MAPK activation","38","2","0.211","0.8712","-0.199","0.677835415785365","0.168875743733612","1","0.937648134041426","1","CG6180,CG10298","FBgn0032453,FBgn0037432"
"","REACTOME pathway","R-DME-5694530","Cargo concentration in the ER","40","2","0.211","0.8276","-0.273","0.705021402306612","0.151797698948208","1","0.948155096507368","1","Spn43Aa,Spn55B","FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-75153","Apoptotic execution phase","40","2","0.211","0.8276","-0.273","0.705021402306612","0.151797698948208","1","0.948155096507368","1","Drep1,Gel","FBgn0024732,FBgn0010225"
"","REACTOME pathway","R-DME-9013405","RHOD GTPase cycle","41","2","0.211","0.8074","-0.309","0.717882135206581","0.143946854129972","1","0.951114628276414","1","tum,GM130","FBgn0086356,FBgn0034697"
"","REACTOME pathway","R-DME-174824","Plasma lipoprotein assembly, remodeling, and clearance","42","2","0.211","0.7882","-0.343","0.73026757836703","0.136517980268936","1","0.951114628276414","1","CG3164,CG9664","FBgn0025683,FBgn0031515"
"","REACTOME pathway","R-DME-199992","trans-Golgi Network Vesicle Budding","42","2","0.211","0.7882","-0.343","0.73026757836703","0.136517980268936","1","0.951114628276414","1","CG9132,Snx1","FBgn0030791,FBgn0031534"
"","REACTOME pathway","R-DME-373076","Class A/1 (Rhodopsin-like receptors)","42","2","0.211","0.7882","-0.343","0.73026757836703","0.136517980268936","1","0.951114628276414","1","AkhR,mAChR-B","FBgn0025595,FBgn0037546"
"","REACTOME pathway","R-DME-2187338","Visual phototransduction","43","2","0.211","0.7699","-0.377","0.742188152347194","0.129485982635181","1","0.956670848944818","1","Ldsdh1,CG10863","FBgn0029994,FBgn0027552"
"","REACTOME pathway","R-DME-74752","Signaling by Insulin receptor","44","2","0.211","0.7524","-0.41","0.753654754169762","0.12282755691109","1","0.963706398211336","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-1474244","Extracellular matrix organization","48","2","0.211","0.6897","-0.536","0.795210978196417","0.0995176329653524","1","0.972530435117426","1","mav,CG42342","FBgn0039914,FBgn0259244"
"","REACTOME pathway","R-DME-500792","GPCR ligand binding","48","2","0.211","0.6897","-0.536","0.795210978196417","0.0995176329653524","1","0.972530435117426","1","AkhR,mAChR-B","FBgn0025595,FBgn0037546"
"","REACTOME pathway","R-DME-9709957","Sensory Perception","48","2","0.211","0.6897","-0.536","0.795210978196417","0.0995176329653524","1","0.972530435117426","1","Ldsdh1,CG10863","FBgn0029994,FBgn0027552"
"","REACTOME pathway","R-DME-9013423","RAC3 GTPase cycle","50","2","0.211","0.6621","-0.595","0.813569118607838","0.0896055446879974","1","0.976035184686628","1","tum,Ser","FBgn0086356,FBgn0004197"
"","REACTOME pathway","R-DME-5173105","O-linked glycosylation","51","2","0.211","0.6491","-0.623","0.822185305535395","0.0850302893921085","1","0.983577235881232","1","Pgant2,CG10000","FBgn0031530,FBgn0039596"
"","REACTOME pathway","R-DME-1660662","Glycosphingolipid metabolism","52","2","0.211","0.6366","-0.652","0.830442250793009","0.0806905631330579","1","0.98796628731544","1","GalT1,Ugt49C1","FBgn0053145,FBgn0034605"
"","REACTOME pathway","R-DME-2682334","EPH-Ephrin signaling","52","2","0.211","0.6366","-0.652","0.830442250793009","0.0806905631330579","1","0.98796628731544","1","pen-2,sqh","FBgn0053198,FBgn0003514"
"","REACTOME pathway","R-DME-9753281","Paracetamol ADME","57","2","0.211","0.5808","-0.784","0.866750013162456","0.0621061430763747","1","0.993189226552929","1","GstT3,Ugt49C1","FBgn0031117,FBgn0034605"
"","REACTOME pathway","R-DME-159236","Transport of Mature mRNA derived from an Intron-Containing Transcript","61","2","0.211","0.5427","-0.882","0.890500144972026","0.050366005498272","1","0.993189226552929","1","Nup54,Sec13","FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-9006936","Signaling by TGFB family members","62","2","0.211","0.5339","-0.905","0.895790953146222","0.0477933279356651","1","0.993189226552929","1","mav,wit","FBgn0039914,FBgn0024179"
"","REACTOME pathway","R-DME-8980692","RHOA GTPase cycle","64","2","0.211","0.5173","-0.951","0.905665818080451","0.0430320232246463","1","0.993189226552929","1","tum,pbl","FBgn0086356,FBgn0003041"
"","REACTOME pathway","R-DME-195258","RHO GTPase Effectors","68","2","0.211","0.4868","-1.039","0.922844866243059","0.0348712994043921","1","0.993189226552929","1","sqh,CG17237","FBgn0003514,FBgn0031410"
"","REACTOME pathway","R-DME-9007101","Rab regulation of trafficking","68","2","0.211","0.4868","-1.039","0.922844866243059","0.0348712994043921","1","0.993189226552929","1","TBC1D16,key","FBgn0032249,FBgn0041205"
"","REACTOME pathway","R-DME-3108232","SUMO E3 ligases SUMOylate target proteins","74","2","0.211","0.4474","-1.16","0.943178162233592","0.0254062631835789","1","0.993189226552929","1","Nup54,Sec13","FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-2990846","SUMOylation","76","2","0.211","0.4356","-1.199","0.948740897803866","0.0228523776867311","1","0.993189226552929","1","Nup54,Sec13","FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-1632852","Macroautophagy","94","2","0.211","0.3522","-1.506","0.980122029979964","0.00871984915689419","1","0.998184465119643","1","Usp30,Atg4a","FBgn0029819,FBgn0031298"
"","REACTOME pathway","R-DME-9612973","Autophagy","94","2","0.211","0.3522","-1.506","0.980122029979964","0.00871984915689419","1","0.998184465119643","1","Usp30,Atg4a","FBgn0029819,FBgn0031298"
