"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-5627123","RHO GTPases activate PAKs","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","Pak3,c(3)G","FBgn0044826,FBgn0000246"
"","REACTOME pathway","R-DME-5689896","Ovarian tumor domain proteases","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","otu,Pten","FBgn0003023,FBgn0026379"
"","REACTOME pathway","R-DME-68877","Mitotic Prometaphase","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","Cdk1,SA-2","FBgn0004106,FBgn0043865"
"","REACTOME pathway","R-DME-383280","Nuclear Receptor transcription pathway","18","2","0.24","2.0902","1.064","0.247811711116095","0.605878173533337","1","0.676579455888907","1","Hr39,Hr51","FBgn0261239,FBgn0034012"
"","REACTOME pathway","R-DME-450282","MAPK targets/ Nuclear events mediated by MAP kinases","18","2","0.24","2.0902","1.064","0.247811711116095","0.605878173533337","1","0.676579455888907","1","Pp2A-29B,CG8878","FBgn0260439,FBgn0027504"
"","REACTOME pathway","R-DME-5218920","VEGFR2 mediated vascular permeability","18","2","0.24","2.0902","1.064","0.247811711116095","0.605878173533337","1","0.676579455888907","1","Pak3,Tor","FBgn0044826,FBgn0021796"
"","REACTOME pathway","R-DME-9648002","RAS processing","18","2","0.24","2.0902","1.064","0.247811711116095","0.605878173533337","1","0.676579455888907","1","scny,app","FBgn0260936,FBgn0260941"
"","REACTOME pathway","R-DME-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","19","2","0.24","1.9802","0.986","0.267919340086907","0.571995935179177","1","0.682100352828951","1","Trx-2,CG10086","FBgn0040070,FBgn0037517"
"","REACTOME pathway","R-DME-2046105","Linoleic acid (LA) metabolism","19","2","0.24","1.9802","0.986","0.267919340086907","0.571995935179177","1","0.682100352828951","1","CG18609,ELOVL","FBgn0034382,FBgn0037534"
"","REACTOME pathway","R-DME-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","19","2","0.24","1.9802","0.986","0.267919340086907","0.571995935179177","1","0.682100352828951","1","Cdk9,CycT","FBgn0019949,FBgn0025455"
"","REACTOME pathway","R-DME-5620916","VxPx cargo-targeting to cilium","20","2","0.24","1.8812","0.912","0.288017143161307","0.54058166168945","1","0.682100352828951","1","Sec3,Sec15","FBgn0266669,FBgn0266674"
"","REACTOME pathway","R-DME-5620920","Cargo trafficking to the periciliary membrane","20","2","0.24","1.8812","0.912","0.288017143161307","0.54058166168945","1","0.682100352828951","1","Sec3,Sec15","FBgn0266669,FBgn0266674"
"","REACTOME pathway","R-DME-8953750","Transcriptional Regulation by E2F6","20","2","0.24","1.8812","0.912","0.288017143161307","0.54058166168945","1","0.682100352828951","1","E(Pc),Su(z)12","FBgn0000581,FBgn0020887"
"","REACTOME pathway","R-DME-428542","Regulation of commissural axon pathfinding by SLIT and ROBO","21","2","0.24","1.7916","0.841","0.308049408162395","0.511379621254772","1","0.682100352828951","1","DIP-lambda,bdl","FBgn0267428,FBgn0028482"
"","REACTOME pathway","R-DME-445355","Smooth Muscle Contraction","21","2","0.24","1.7916","0.841","0.308049408162395","0.511379621254772","1","0.682100352828951","1","Gycbeta100B,c(3)G","FBgn0013973,FBgn0000246"
"","REACTOME pathway","R-DME-1660499","Synthesis of PIPs at the plasma membrane","22","2","0.24","1.7102","0.774","0.327966360259194","0.484170699895136","1","0.682100352828951","1","CG5026,Pten","FBgn0035945,FBgn0026379"
"","REACTOME pathway","R-DME-2046104","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism","22","2","0.24","1.7102","0.774","0.327966360259194","0.484170699895136","1","0.682100352828951","1","CG18609,ELOVL","FBgn0034382,FBgn0037534"
"","REACTOME pathway","R-DME-2046106","alpha-linolenic acid (ALA) metabolism","22","2","0.24","1.7102","0.774","0.327966360259194","0.484170699895136","1","0.682100352828951","1","CG18609,ELOVL","FBgn0034382,FBgn0037534"
"","REACTOME pathway","R-DME-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","22","2","0.24","1.7102","0.774","0.327966360259194","0.484170699895136","1","0.682100352828951","1","His2Av,nej","FBgn0001197,FBgn0261617"
"","REACTOME pathway","R-DME-442755","Activation of NMDA receptors and postsynaptic events","23","2","0.24","1.6358","0.71","0.347723689417929","0.458765721071054","1","0.682100352828951","1","Ir76b,Nmdar1","FBgn0036937,FBgn0010399"
"","REACTOME pathway","R-DME-5617833","Cilium Assembly","23","2","0.24","1.6358","0.71","0.347723689417929","0.458765721071054","1","0.682100352828951","1","Sec3,Sec15","FBgn0266669,FBgn0266674"
"","REACTOME pathway","R-DME-5654738","Signaling by FGFR2","23","2","0.24","1.6358","0.71","0.347723689417929","0.458765721071054","1","0.682100352828951","1","Pp2A-29B,Sos","FBgn0260439,FBgn0001965"
"","REACTOME pathway","R-DME-166208","mTORC1-mediated signalling","24","2","0.24","1.5677","0.649","0.367282111220192","0.435000223812487","1","0.690017629742886","1","eIF4E3,Tor","FBgn0265089,FBgn0021796"
"","REACTOME pathway","R-DME-5654741","Signaling by FGFR3","24","2","0.24","1.5677","0.649","0.367282111220192","0.435000223812487","1","0.690017629742886","1","Pp2A-29B,Sos","FBgn0260439,FBgn0001965"
"","REACTOME pathway","R-DME-5654743","Signaling by FGFR4","24","2","0.24","1.5677","0.649","0.367282111220192","0.435000223812487","1","0.690017629742886","1","Pp2A-29B,Sos","FBgn0260439,FBgn0001965"
"","REACTOME pathway","R-DME-3769402","Deactivation of the beta-catenin transactivating complex","25","2","0.24","1.505","0.59","0.38660695884239","0.412730333029528","1","0.696977483768069","1","Sox21a,Sox21b","FBgn0036411,FBgn0042630"
"","REACTOME pathway","R-DME-448424","Interleukin-17 signaling","26","2","0.24","1.4471","0.533","0.405667804130654","0.391829458756712","1","0.703381053122248","1","Pp2A-29B,CG8878","FBgn0260439,FBgn0027504"
"","REACTOME pathway","R-DME-450294","MAP kinase activation","26","2","0.24","1.4471","0.533","0.405667804130654","0.391829458756712","1","0.703381053122248","1","Pp2A-29B,CG8878","FBgn0260439,FBgn0027504"
"","REACTOME pathway","R-DME-75876","Synthesis of very long-chain fatty acyl-CoAs","26","2","0.24","1.4471","0.533","0.405667804130654","0.391829458756712","1","0.703381053122248","1","CG18609,ELOVL","FBgn0034382,FBgn0037534"
"","REACTOME pathway","R-DME-9013418","RHOBTB2 GTPase cycle","26","2","0.24","1.4471","0.533","0.405667804130654","0.391829458756712","1","0.703381053122248","1","Txl,RhoBTB","FBgn0035631,FBgn0036980"
"","REACTOME pathway","R-DME-1227986","Signaling by ERBB2","27","2","0.24","1.3935","0.479","0.424438105836613","0.37218563228328","1","0.703381053122248","1","STUB1,Sos","FBgn0027052,FBgn0001965"
"","REACTOME pathway","R-DME-2980736","Peptide hormone metabolism","27","2","0.24","1.3935","0.479","0.424438105836613","0.37218563228328","1","0.703381053122248","1","Sec3,Sec15","FBgn0266669,FBgn0266674"
"","REACTOME pathway","R-DME-73772","RNA Polymerase I Promoter Escape","27","2","0.24","1.3935","0.479","0.424438105836613","0.37218563228328","1","0.703381053122248","1","Rpb5,RpI1","FBgn0033571,FBgn0019938"
"","REACTOME pathway","R-DME-73854","RNA Polymerase I Promoter Clearance","27","2","0.24","1.3935","0.479","0.424438105836613","0.37218563228328","1","0.703381053122248","1","Rpb5,RpI1","FBgn0033571,FBgn0019938"
"","REACTOME pathway","R-DME-73864","RNA Polymerase I Transcription","27","2","0.24","1.3935","0.479","0.424438105836613","0.37218563228328","1","0.703381053122248","1","Rpb5,RpI1","FBgn0033571,FBgn0019938"
"","REACTOME pathway","R-DME-140837","Intrinsic Pathway of Fibrin Clot Formation","28","2","0.24","1.3437","0.426","0.442894883202442","0.35369933712274","1","0.727998650330671","1","CG43366,Spn42Db","FBgn0263109,FBgn0033112"
"","REACTOME pathway","R-DME-140877","Formation of Fibrin Clot (Clotting Cascade)","28","2","0.24","1.3437","0.426","0.442894883202442","0.35369933712274","1","0.727998650330671","1","CG43366,Spn42Db","FBgn0263109,FBgn0033112"
"","REACTOME pathway","R-DME-1638091","Heparan sulfate/heparin (HS-GAG) metabolism","29","2","0.24","1.2974","0.376","0.461018413199165","0.336281728425768","1","0.738213028730308","1","sfl,Hs2st","FBgn0020251,FBgn0024230"
"","REACTOME pathway","R-DME-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","29","2","0.24","1.2974","0.376","0.461018413199165","0.336281728425768","1","0.738213028730308","1","Pp2A-29B,CG32568","FBgn0260439,FBgn0052568"
"","REACTOME pathway","R-DME-194002","Glucocorticoid biosynthesis","30","2","0.24","1.2541","0.327","0.478791949830531","0.319853160215439","1","0.755740010759134","1","CG43366,Spn42Db","FBgn0263109,FBgn0033112"
"","REACTOME pathway","R-DME-111465","Apoptotic cleavage of cellular proteins","31","2","0.24","1.2137","0.279","0.496201464016406","0.304341958698818","1","0.770177732491723","1","tau,Lam","FBgn0266579,FBgn0002525"
"","REACTOME pathway","R-DME-376176","Signaling by ROBO receptors","31","2","0.24","1.2137","0.279","0.496201464016406","0.304341958698818","1","0.770177732491723","1","DIP-lambda,bdl","FBgn0267428,FBgn0028482"
"","REACTOME pathway","R-DME-3928662","EPHB-mediated forward signaling","31","2","0.24","1.2137","0.279","0.496201464016406","0.304341958698818","1","0.770177732491723","1","Arpc5,Nmdar1","FBgn0031437,FBgn0010399"
"","REACTOME pathway","R-DME-5675221","Negative regulation of MAPK pathway","32","2","0.24","1.1757","0.234","0.51323540266502","0.289683393895384","1","0.7790913412455","1","Pp2A-29B,CG32568","FBgn0260439,FBgn0052568"
"","REACTOME pathway","R-DME-8964043","Plasma lipoprotein clearance","32","2","0.24","1.1757","0.234","0.51323540266502","0.289683393895384","1","0.7790913412455","1","yl,Npc2b","FBgn0004649,FBgn0038198"
"","REACTOME pathway","R-DME-983189","Kinesins","33","2","0.24","1.1401","0.189","0.529884465632786","0.275818812300827","1","0.795738352130847","1","CG14535,Klp61F","FBgn0031955,FBgn0004378"
"","REACTOME pathway","R-DME-9035034","RHOF GTPase cycle","37","2","0.24","1.0169","0.024","0.592513680721943","0.227301617649579","1","0.848524308807462","1","Ulp1,Lam","FBgn0027603,FBgn0002525"
"","REACTOME pathway","R-DME-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","38","2","0.24","0.9901","-0.014","0.607164110910848","0.216693907227896","1","0.850101075935819","1","Arpc5,Pld3","FBgn0031437,FBgn0032923"
"","REACTOME pathway","R-DME-5694530","Cargo concentration in the ER","40","2","0.24","0.9406","-0.088","0.635254786731537","0.197052053797057","1","0.85651259856067","1","CG43366,Spn42Db","FBgn0263109,FBgn0033112"
"","REACTOME pathway","R-DME-75153","Apoptotic execution phase","40","2","0.24","0.9406","-0.088","0.635254786731537","0.197052053797057","1","0.85651259856067","1","tau,Lam","FBgn0266579,FBgn0002525"
"","REACTOME pathway","R-DME-209406","Degradation of NF-kappa-B inhibitor, CACT","41","2","0.24","0.9177","-0.124","0.648698996393887","0.187956773968855","1","0.85651259856067","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-174824","Plasma lipoprotein assembly, remodeling, and clearance","42","2","0.24","0.8958","-0.159","0.661746624611451","0.17930826523834","1","0.865540031686767","1","yl,Npc2b","FBgn0004649,FBgn0038198"
"","REACTOME pathway","R-DME-1852241","Organelle biogenesis and maintenance","43","2","0.24","0.875","-0.193","0.674401791638923","0.17108128462017","1","0.87349993149137","1","Sec3,Sec15","FBgn0266669,FBgn0266674"
"","REACTOME pathway","R-DME-194138","Signaling by VEGF","44","2","0.24","0.8551","-0.226","0.686669300045765","0.163252368826502","1","0.877410772280699","1","Pak3,Tor","FBgn0044826,FBgn0021796"
"","REACTOME pathway","R-DME-4420097","VEGFA-VEGFR2 Pathway","44","2","0.24","0.8551","-0.226","0.686669300045765","0.163252368826502","1","0.877410772280699","1","Pak3,Tor","FBgn0044826,FBgn0021796"
"","REACTOME pathway","R-DME-74752","Signaling by Insulin receptor","44","2","0.24","0.8551","-0.226","0.686669300045765","0.163252368826502","1","0.877410772280699","1","Vha100-3,Sos","FBgn0028669,FBgn0001965"
"","REACTOME pathway","R-DME-8876198","RAB GEFs exchange GTP for GDP on RABs","44","2","0.24","0.8551","-0.226","0.686669300045765","0.163252368826502","1","0.877410772280699","1","CG11396,Rich","FBgn0037022,FBgn0028500"
"","REACTOME pathway","R-DME-209449","Toll pathway","46","2","0.24","0.8179","-0.29","0.710063465802307","0.148702832103594","1","0.892744790275264","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-109581","Apoptosis","47","2","0.24","0.8005","-0.321","0.721202418237732","0.141942825730082","1","0.897364976135146","1","tau,Lam","FBgn0266579,FBgn0002525"
"","REACTOME pathway","R-DME-500792","GPCR ligand binding","48","2","0.24","0.7838","-0.351","0.731978167156379","0.135501872527559","1","0.904839460703082","1","hig,Dop1R1","FBgn0010114,FBgn0011582"
"","REACTOME pathway","R-DME-5173105","O-linked glycosylation","51","2","0.24","0.7377","-0.439","0.762198375217592","0.117931981350766","1","0.922661191052874","1","nolo,Pgant3","FBgn0051619,FBgn0027558"
"","REACTOME pathway","R-DME-5357801","Programmed Cell Death","51","2","0.24","0.7377","-0.439","0.762198375217592","0.117931981350766","1","0.922661191052874","1","tau,Lam","FBgn0266579,FBgn0002525"
"","REACTOME pathway","R-DME-9663891","Selective autophagy","52","2","0.24","0.7235","-0.467","0.771594668228895","0.112610782021893","1","0.925182232520903","1","tefu,rdog","FBgn0045035,FBgn0039644"
"","REACTOME pathway","R-DME-69615","G1/S DNA Damage Checkpoints","54","2","0.24","0.6967","-0.521","0.789418745390766","0.102692565142033","1","0.940610404633582","1","lok,tefu","FBgn0019686,FBgn0045035"
"","REACTOME pathway","R-DME-1236975","Antigen processing-Cross presentation","57","2","0.24","0.6601","-0.599","0.813854549099821","0.0894532046534189","1","0.958617611437086","1","crq,dsb","FBgn0015924,FBgn0035290"
"","REACTOME pathway","R-DME-72702","Ribosomal scanning and start codon recognition","58","2","0.24","0.6487","-0.624","0.821418864307333","0.085435327571355","1","0.958816504614927","1","eIF4E3,eIF3a","FBgn0265089,FBgn0037249"
"","REACTOME pathway","R-DME-72649","Translation initiation complex formation","59","2","0.24","0.6377","-0.649","0.828706198637162","0.0815994126660781","1","0.960287030176498","1","eIF4E3,eIF3a","FBgn0265089,FBgn0037249"
"","REACTOME pathway","R-DME-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","60","2","0.24","0.6271","-0.673","0.835724582075141","0.0779368232694955","1","0.960875594904251","1","eIF4E3,eIF3a","FBgn0265089,FBgn0037249"
"","REACTOME pathway","R-DME-195253","Degradation of beta-catenin by the destruction complex","62","2","0.24","0.6068","-0.721","0.848986251063623","0.0710993428956821","1","0.973384538606178","1","Pp2A-29B,CG32568","FBgn0260439,FBgn0052568"
"","REACTOME pathway","R-DME-8878166","Transcriptional regulation by RUNX2","63","2","0.24","0.5972","-0.744","0.855245187519868","0.0679093609189253","1","0.977131891370295","1","Cdk1,STUB1","FBgn0004106,FBgn0027052"
"","REACTOME pathway","R-DME-68949","Orc1 removal from chromatin","64","2","0.24","0.5879","-0.766","0.861266449705833","0.0648624702242324","1","0.977131891370295","1","Orc4,Mcm2","FBgn0023181,FBgn0014861"
"","REACTOME pathway","R-DME-8980692","RHOA GTPase cycle","64","2","0.24","0.5879","-0.766","0.861266449705833","0.0648624702242324","1","0.977131891370295","1","scra,Slik","FBgn0261385,FBgn0035001"
"","REACTOME pathway","R-DME-202403","TCR signaling","65","2","0.24","0.5788","-0.789","0.867057582683561","0.0619520593735015","1","0.981282083395177","1","Pak3,Pten","FBgn0044826,FBgn0026379"
"","REACTOME pathway","R-DME-9013148","CDC42 GTPase cycle","66","2","0.24","0.5701","-0.811","0.872626002025488","0.0591718502903609","1","0.984135416845982","1","ArfGAP3,Pak3","FBgn0037182,FBgn0044826"
"","REACTOME pathway","R-DME-8935690","Digestion","71","2","0.24","0.5299","-0.916","0.897377016745823","0.0470250576336615","1","0.987926632797019","1","Amy-d,Cht5","FBgn0000078,FBgn0038180"
"","REACTOME pathway","R-DME-983705","Signaling by the B Cell Receptor (BCR)","71","2","0.24","0.5299","-0.916","0.897377016745823","0.0470250576336615","1","0.987926632797019","1","Trpgamma,trp","FBgn0032593,FBgn0003861"
"","REACTOME pathway","R-DME-9013149","RAC1 GTPase cycle","74","2","0.24","0.5084","-0.976","0.909997816055199","0.0409596499605702","1","0.987926632797019","1","Sos,Pak3","FBgn0001965,FBgn0044826"
"","REACTOME pathway","R-DME-5621481","C-type lectin receptors (CLRs)","76","2","0.24","0.4951","-1.014","0.917587825558324","0.0373523572339854","1","0.987926632797019","1","Pak3,nej","FBgn0044826,FBgn0261617"
"","REACTOME pathway","R-DME-68867","Assembly of the pre-replicative complex","76","2","0.24","0.4951","-1.014","0.917587825558324","0.0373523572339854","1","0.987926632797019","1","Orc4,Mcm2","FBgn0023181,FBgn0014861"
"","REACTOME pathway","R-DME-8963743","Digestion and absorption","78","2","0.24","0.4824","-1.052","0.924573128544777","0.0340587328904859","1","0.987926632797019","1","Amy-d,Cht5","FBgn0000078,FBgn0038180"
"","REACTOME pathway","R-DME-425393","Transport of inorganic cations/anions and amino acids/oligopeptides","79","2","0.24","0.4763","-1.07","0.927852768484106","0.032520932086942","1","0.987926632797019","1","CG5687,CG17119","FBgn0035293,FBgn0039045"
"","REACTOME pathway","R-DME-2454202","Fc epsilon receptor (FCERI) signaling","80","2","0.24","0.4703","-1.088","0.930997414655378","0.0310515250363395","1","0.987926632797019","1","Sos,Pak3","FBgn0001965,FBgn0044826"
"","REACTOME pathway","R-DME-69052","Switching of origins to a post-replicative state","81","2","0.24","0.4645","-1.106","0.934012129568498","0.029647483758706","1","0.987926632797019","1","Orc4,Mcm2","FBgn0023181,FBgn0014861"
"","REACTOME pathway","R-DME-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","82","2","0.24","0.4588","-1.124","0.936901819757275","0.0283059175131815","1","0.987926632797019","1","fne,Nup214","FBgn0086675,FBgn0010660"
"","REACTOME pathway","R-DME-156827","L13a-mediated translational silencing of Ceruloplasmin expression","104","2","0.24","0.3618","-1.467","0.976981138353419","0.0101138207112186","1","0.99148663947765","1","eIF4E3,eIF3a","FBgn0265089,FBgn0037249"
"","REACTOME pathway","R-DME-9711123","Cellular response to chemical stress","122","2","0.24","0.3084","-1.697","0.990175980698191","0.0042876128225057","1","0.99838130242467","1","Trx-2,nej","FBgn0040070,FBgn0261617"
"","REACTOME pathway","R-DME-1428517","The citric acid (TCA) cycle and respiratory electron transport","153","2","0.24","0.2459","-2.024","0.997821687815681","0.000947060833484231","1","0.99838130242467","1","ND-39,Men","FBgn0037001,FBgn0002719"
